-3.992000	1	0.000001
-3.976000	2	0.000003
-3.960000	3	0.000004
-3.944000	3	0.000004
-3.928000	1	0.000001
-3.912000	2	0.000003
-3.896000	1	0.000001
-3.880000	0	0.000000
-3.864000	8	0.000011
-3.848000	6	0.000008
-3.832000	4	0.000006
-3.816000	4	0.000006
-3.800000	3	0.000004
-3.784000	5	0.000007
-3.768000	4	0.000006
-3.752000	2	0.000003
-3.736000	4	0.000006
-3.720000	7	0.000010
-3.704000	5	0.000007
-3.688000	9	0.000013
-3.672000	5	0.000007
-3.656000	3	0.000004
-3.640000	5	0.000007
-3.624000	7	0.000010
-3.608000	7	0.000010
-3.592000	6	0.000008
-3.576000	8	0.000011
-3.560000	9	0.000013
-3.544000	8	0.000011
-3.528000	12	0.000017
-3.512000	11	0.000015
-3.496000	10	0.000014
-3.480000	9	0.000013
-3.464000	12	0.000017
-3.448000	10	0.000014
-3.432000	12	0.000017
-3.416000	13	0.000018
-3.400000	13	0.000018
-3.384000	14	0.000020
-3.368000	23	0.000032
-3.352000	14	0.000020
-3.336000	14	0.000020
-3.320000	18	0.000025
-3.304000	11	0.000015
-3.288000	23	0.000032
-3.272000	28	0.000039
-3.256000	26	0.000036
-3.240000	30	0.000042
-3.224000	20	0.000028
-3.208000	34	0.000048
-3.192000	25	0.000035
-3.176000	27	0.000038
-3.160000	23	0.000032
-3.144000	39	0.000055
-3.128000	40	0.000056
-3.112000	39	0.000055
-3.096000	41	0.000058
-3.080000	47	0.000066
-3.064000	51	0.000072
-3.048000	43	0.000060
-3.032000	37	0.000052
-3.016000	43	0.000060
-3.000000	47	0.000066
-2.984000	67	0.000094
-2.968000	66	0.000093
-2.952000	73	0.000102
-2.936000	68	0.000095
-2.920000	84	0.000118
-2.904000	64	0.000090
-2.888000	65	0.000091
-2.872000	84	0.000118
-2.856000	69	0.000097
-2.840000	87	0.000122
-2.824000	92	0.000129
-2.808000	88	0.000124
-2.792000	89	0.000125
-2.776000	94	0.000132
-2.760000	98	0.000138
-2.744000	105	0.000147
-2.728000	106	0.000149
-2.712000	117	0.000164
-2.696000	125	0.000175
-2.680000	130	0.000182
-2.664000	135	0.000190
-2.648000	132	0.000185
-2.632000	149	0.000209
-2.616000	118	0.000166
-2.600000	147	0.000206
-2.584000	173	0.000243
-2.568000	163	0.000229
-2.552000	177	0.000248
-2.536000	176	0.000247
-2.520000	190	0.000267
-2.504000	172	0.000241
-2.488000	237	0.000333
-2.472000	209	0.000293
-2.456000	228	0.000320
-2.440000	249	0.000350
-2.424000	209	0.000293
-2.408000	241	0.000338
-2.392000	261	0.000366
-2.376000	270	0.000379
-2.360000	293	0.000411
-2.344000	289	0.000406
-2.328000	304	0.000427
-2.312000	316	0.000444
-2.296000	345	0.000484
-2.280000	341	0.000479
