0.008000	0	0.000000	0	0.000000	0	0.000000
0.024000	0	0.000000	0	0.000000	0	0.000000
0.040000	0	0.000000	0	0.000000	0	0.000000
0.056000	0	0.000000	0	0.000000	0	0.000000
0.072000	0	0.000000	0	0.000000	0	0.000000
0.088000	0	0.000000	0	0.000000	0	0.000000
0.104000	0	0.000000	0	0.000000	0	0.000000
0.120000	0	0.000000	0	0.000000	0	0.000000
0.136000	0	0.000000	0	0.000000	0	0.000000
0.152000	0	0.000000	0	0.000000	0	0.000000
0.168000	0	0.000000	0	0.000000	0	0.000000
0.184000	0	0.000000	0	0.000000	0	0.000000
0.200000	0	0.000000	0	0.000000	0	0.000000
0.216000	0	0.000000	0	0.000000	0	0.000000
0.232000	0	0.000000	0	0.000000	0	0.000000
0.248000	0	0.000000	0	0.000000	0	0.000000
0.264000	0	0.000000	0	0.000000	0	0.000000
0.280000	0	0.000000	0	0.000000	0	0.000000
0.296000	0	0.000000	0	0.000000	0	0.000000
0.312000	0	0.000000	0	0.000000	0	0.000000
0.328000	0	0.000000	0	0.000000	0	0.000000
0.344000	0	0.000000	0	0.000000	0	0.000000
0.360000	0	0.000000	0	0.000000	0	0.000000
0.376000	0	0.000000	0	0.000000	0	0.000000
0.392000	0	0.000000	0	0.000000	0	0.000000
0.408000	0	0.000000	0	0.000000	0	0.000000
0.424000	0	0.000000	0	0.000000	0	0.000000
0.440000	0	0.000000	0	0.000000	0	0.000000
0.456000	0	0.000000	0	0.000000	0	0.000000
0.472000	0	0.000000	0	0.000000	0	0.000000
0.488000	0	0.000000	0	0.000000	0	0.000000
0.504000	0	0.000000	0	0.000000	0	0.000000
0.520000	0	0.000000	0	0.000000	0	0.000000
0.536000	0	0.000000	0	0.000000	0	0.000000
0.552000	0	0.000000	0	0.000000	0	0.000000
0.568000	0	0.000000	0	0.000000	0	0.000000
0.584000	0	0.000000	0	0.000000	0	0.000000
0.600000	0	0.000000	0	0.000000	0	0.000000
0.616000	0	0.000000	0	0.000000	0	0.000000
0.632000	0	0.000000	0	0.000000	0	0.000000
0.648000	0	0.000000	0	0.000000	0	0.000000
0.664000	1	0.005000	0	0.000000	0	0.000000
0.680000	0	0.000000	0	0.000000	0	0.000000
0.696000	0	0.000000	0	0.000000	0	0.000000
0.712000	0	0.000000	0	0.000000	0	0.000000
0.728000	0	0.000000	0	0.000000	0	0.000000
0.744000	0	0.000000	0	0.000000	0	0.000000
0.760000	0	0.000000	0	0.000000	0	0.000000
0.776000	0	0.000000	0	0.000000	0	0.000000
0.792000	0	0.000000	0	0.000000	0	0.000000
0.808000	0	0.000000	0	0.000000	0	0.000000
0.824000	0	0.000000	0	0.000000	0	0.000000
0.840000	0	0.000000	0	0.000000	0	0.000000
0.856000	0	0.000000	0	0.000000	0	0.000000
0.872000	0	0.000000	0	0.000000	0	0.000000
0.888000	0	0.000000	0	0.000000	0	0.000000
0.904000	0	0.000000	0	0.000000	0	0.000000
0.920000	0	0.000000	0	0.000000	0	0.000000
0.936000	0	0.000000	0	0.000000	0	0.000000
0.952000	0	0.000000	0	0.000000	0	0.000000
0.968000	0	0.000000	0	0.000000	0	0.000000
0.984000	0	0.000000	0	0.000000	0	0.000000
1.000000	0	0.000000	0	0.000000	0	0.000000
1.016000	0	0.000000	0	0.000000	0	0.000000
1.032000	0	0.000000	0	0.000000	0	0.000000
1.048000	0	0.000000	0	0.000000	0	0.000000
1.064000	0	0.000000	0	0.000000	0	0.000000
1.080000	0	0.000000	0	0.000000	0	0.000000
1.096000	0	0.000000	0	0.000000	0	0.000000
1.112000	0	0.000000	0	0.000000	0	0.000000
1.128000	0	0.000000	0	0.000000	0	0.000000
1.144000	0	0.000000	0	0.000000	0	0.000000
1.160000	0	0.000000	0	0.000000	0	0.000000
1.176000	0	0.000000	0	0.000000	0	0.000000
1.192000	0	0.000000	0	0.000000	0	0.000000
1.208000	0	0.000000	0	0.000000	0	0.000000
1.224000	0	0.000000	0	0.000000	0	0.000000
1.240000	0	0.000000	0	0.000000	0	0.000000
1.256000	0	0.000000	0	0.000000	0	0.000000
